"","alt.ID","ID","Latitude","Longitude","BC_AllSources_Hour_Calibrated","BC_Biomass_Hour_Calibrated","BC_FossilFuel_Hour_Calibrated","BC_SpectralB1_Hour_Calibrated","BC_SpectralG1_Hour_Calibrated","BC_SpectralIR1_Hour_Calibrated","BC_SpectralR1_Hour_Calibrated","BC_SpectralUV1_Hour_Calibrated","Datetime","Temperature","Humidity","PM2.5_Hour_MassConc_Calibrated","NO2_Hour_MassConc_Calibrated","Neighborhood","Device_Name"
"243","DVCKP7679","AW7V74JH",37.725156,-122.394156,502.68,10.11,492.32,450.32,419.42,497.74,449.58,537.89,"2024-12-19T19:00:00.000Z",17.39,54.34,20.32,10.98,"BVHP","BVHP Foundation"
"244","DPANQ2934","APQ6QPGM",37.765992,-122.399273,473.95,83.9,389.3,538.85,496.75,480.4,554.1,640.8,"2024-12-19T20:00:00.000Z",18.4,51.59,22.11,8.03,"Potrero Hill","Air District Reference Site"
"245","DVCKP7679","AW7V74JH",37.725156,-122.394156,588.05,65.2,522.05,624.1,609.25,576.1,608,642.25,"2024-12-19T20:00:00.000Z",17.36,53.49,21.92,10.83,"BVHP","BVHP Foundation"
"246","DPANQ2934","APQ6QPGM",37.765992,-122.399273,536.05,66.75,468.7,570.8,533.45,543.15,572.6,686.25,"2024-12-19T21:00:00.000Z",18.9,50.71,23.64,8.07,"Potrero Hill","Air District Reference Site"
"247","DVCKP7679","AW7V74JH",37.725156,-122.394156,541.15,15.55,525.2,525.8,489.9,547.35,513.45,601.35,"2024-12-19T21:00:00.000Z",18.04,51.64,22.4,10.71,"BVHP","BVHP Foundation"
"248","DPANQ2934","APQ6QPGM",37.765992,-122.399273,574.05,105.63,467.58,655.84,610,586.21,620.37,726.26,"2024-12-19T22:00:00.000Z",19.25,50.01,23.72,8.28,"Potrero Hill","Air District Reference Site"
"249","DVCKP7679","AW7V74JH",37.725156,-122.394156,514.95,27.1,487.4,513.3,465.7,537.7,485.6,584.25,"2024-12-19T22:00:00.000Z",18.97,49.23,20.94,10.31,"BVHP","BVHP Foundation"
"250","DPANQ2934","APQ6QPGM",37.765992,-122.399273,42057.4,104.75,41951.9,48951,55798.35,104681.4,69705.1,37553.75,"2024-12-19T23:00:00.000Z",18.07,52.56,25.88,9.33,"Potrero Hill","Air District Reference Site"
"251","DVCKP7679","AW7V74JH",37.725156,-122.394156,711.53,112.95,597.63,796.37,803.58,704.37,779,727.53,"2024-12-19T23:00:00.000Z",18.06,51.76,25.93,10.65,"BVHP","BVHP Foundation"
"252","DPANQ2934","APQ6QPGM",37.765992,-122.399273,-2578.85,139.95,-2719.05,798.4,798.6,623.35,764.05,686,"2024-12-20T00:00:00.000Z",16.95,55.65,25.08,12.33,"Potrero Hill","Air District Reference Site"
"253","DVCKP7679","AW7V74JH",37.725156,-122.394156,602.75,162.05,439.7,745.4,758.05,596.2,731.85,665.7,"2024-12-20T00:00:00.000Z",16.71,55.52,23.88,11.57,"BVHP","BVHP Foundation"
"254","DPANQ2934","APQ6QPGM",37.765992,-122.399273,783.89,162.47,620.42,905.21,956.58,771.89,844.47,753.42,"2024-12-20T01:00:00.000Z",14.63,62.07,24.63,16.32,"Potrero Hill","Air District Reference Site"
"255","DVCKP7679","AW7V74JH",37.725156,-122.394156,739.9,231,507.9,949.8,945.3,761.65,894.7,944.45,"2024-12-20T01:00:00.000Z",14.74,60.89,22.33,13.04,"BVHP","BVHP Foundation"
"256","DPANQ2934","APQ6QPGM",37.765992,-122.399273,793.3,169.45,622.85,953.7,972.8,804.65,905.05,864.6,"2024-12-20T02:00:00.000Z",13.16,66.34,24.51,15.5,"Potrero Hill","Air District Reference Site"
"257","DVCKP7679","AW7V74JH",37.725156,-122.394156,724.45,200.25,523.2,889.7,911.4,720.85,857.4,816.7,"2024-12-20T02:00:00.000Z",13.38,63.89,22.75,12.84,"BVHP","BVHP Foundation"
"258","DPANQ2934","APQ6QPGM",37.765992,-122.399273,969.05,115.8,852.35,1043.65,1043.9,955.5,1020.8,1053,"2024-12-20T03:00:00.000Z",12.5,68.34,23.74,13.53,"Potrero Hill","Air District Reference Site"
"259","DVCKP7679","AW7V74JH",37.725156,-122.394156,1271.35,214.5,1055.85,1415.7,1422.25,1238.65,1405.55,1323.05,"2024-12-20T03:00:00.000Z",12.25,67.25,24.33,12.5,"BVHP","BVHP Foundation"
"260","DPANQ2934","APQ6QPGM",37.765992,-122.399273,813.85,116.4,696.55,895.05,862.55,824.45,866.45,909,"2024-12-20T04:00:00.000Z",12.12,69.17,22.76,11.53,"Potrero Hill","Air District Reference Site"
"261","DVCKP7679","AW7V74JH",37.725156,-122.394156,1387,220.45,1165.55,1477.55,1471.5,1314.25,1442.55,1478.35,"2024-12-20T04:00:00.000Z",11.78,69.2,23.07,10.45,"BVHP","BVHP Foundation"
"262","DPANQ2934","APQ6QPGM",37.765992,-122.399273,821.95,116.75,704.4,908.2,895.75,840.2,899.55,964.7,"2024-12-20T05:00:00.000Z",11.61,70.75,22.6,12.46,"Potrero Hill","Air District Reference Site"
"263","DVCKP7679","AW7V74JH",37.725156,-122.394156,803.6,95.7,707,904.55,882.6,817.35,908.4,912,"2024-12-20T05:00:00.000Z",11.5,69.79,22.49,10.35,"BVHP","BVHP Foundation"
"264","DPANQ2934","APQ6QPGM",37.765992,-122.399273,789.53,110.79,678,850.63,853.37,785.53,842,863,"2024-12-20T06:00:00.000Z",11.34,72.03,21.92,9.11,"Potrero Hill","Air District Reference Site"
"265","DVCKP7679","AW7V74JH",37.725156,-122.394156,875,110.16,763.95,953.05,934.53,871.11,896.32,977.53,"2024-12-20T06:00:00.000Z",11.23,70.31,22.92,10.58,"BVHP","BVHP Foundation"
"266","DPANQ2934","APQ6QPGM",37.765992,-122.399273,664.65,95.15,568.8,738.9,751,661.3,734.9,720.05,"2024-12-20T07:00:00.000Z",11.37,72.67,23.45,9.11,"Potrero Hill","Air District Reference Site"
"267","DVCKP7679","AW7V74JH",37.725156,-122.394156,789.5,65.65,723,849.1,845.55,789.55,860.5,828.6,"2024-12-20T07:00:00.000Z",11.03,71.18,22.86,9.99,"BVHP","BVHP Foundation"
"268","DPANQ2934","APQ6QPGM",37.765992,-122.399273,658.3,96.1,561.45,710.05,759.95,630.15,735.7,716.85,"2024-12-20T08:00:00.000Z",11.45,72.99,22.39,7.91,"Potrero Hill","Air District Reference Site"
"269","DVCKP7679","AW7V74JH",37.725156,-122.394156,874.85,61.55,812.5,936.25,907.1,876.5,925.45,938.7,"2024-12-20T08:00:00.000Z",10.85,71.94,23.61,11.2,"BVHP","BVHP Foundation"
"270","DPANQ2934","APQ6QPGM",37.765992,-122.399273,634.15,125.25,508.15,724.45,696.75,616.1,690.7,731,"2024-12-20T09:00:00.000Z",11.57,72.93,22.39,9.28,"Potrero Hill","Air District Reference Site"
"271","DVCKP7679","AW7V74JH",37.725156,-122.394156,2005.3,107.85,1896.55,2088.95,2075.45,2016.6,2110.8,2130.65,"2024-12-20T09:00:00.000Z",10.66,72.41,26.28,11.24,"BVHP","BVHP Foundation"
"272","DPANQ2934","APQ6QPGM",37.765992,-122.399273,590.82,133.27,456.64,673.55,652.82,569.82,633.45,707.73,"2024-12-20T10:00:00.000Z",11.08,73.93,21.91,11.12,"Potrero Hill","Air District Reference Site"
"273","DVCKP7679","AW7V74JH",37.725156,-122.394156,864.1,72.75,790.5,930.7,942.2,882.7,929.3,940.05,"2024-12-20T10:00:00.000Z",10.33,73.71,23.39,11.16,"BVHP","BVHP Foundation"
"274","DPANQ2934","APQ6QPGM",37.765992,-122.399273,838.4,65.8,772,827.8,811.6,897.2,866,885.2,"2024-12-20T11:00:00.000Z",9.28,80.68,24.23,14.81,"Potrero Hill","Air District Reference Site"
"275","DVCKP7679","AW7V74JH",37.725156,-122.394156,825.1,88.95,735.3,892.15,875.6,829.1,905.5,860.75,"2024-12-20T11:00:00.000Z",9.84,75.03,22.84,10.5,"BVHP","BVHP Foundation"
"276","DPANQ2934","APQ6QPGM",37.765992,-122.399273,774.3,128.05,645.45,854.75,842.65,781.25,833.4,902.6,"2024-12-20T12:00:00.000Z",10.15,77.09,21.83,12.59,"Potrero Hill","Air District Reference Site"
"277","DVCKP7679","AW7V74JH",37.725156,-122.394156,796.55,20.85,775.35,880.05,870.65,885.15,880.85,869.4,"2024-12-20T12:00:00.000Z",10.1,74.62,22.18,8.73,"BVHP","BVHP Foundation"
"278","DPANQ2934","APQ6QPGM",37.765992,-122.399273,721.32,137.68,583,807.05,780.16,730.42,767.58,822.11,"2024-12-20T13:00:00.000Z",10.06,76.87,21.69,11.81,"Potrero Hill","Air District Reference Site"
"279","DVCKP7679","AW7V74JH",37.725156,-122.394156,2839.55,61.4,2777.7,2738,2732.15,2744.75,2798.45,2688.75,"2024-12-20T13:00:00.000Z",10.14,74.71,26.46,10.5,"BVHP","BVHP Foundation"
"280","DPANQ2934","APQ6QPGM",37.765992,-122.399273,890.5,109.95,780.05,947.8,956.1,871.7,1003.15,949.4,"2024-12-20T14:00:00.000Z",10.17,77.46,22.06,11.88,"Potrero Hill","Air District Reference Site"
"281","DVCKP7679","AW7V74JH",37.725156,-122.394156,1148.6,40.4,1107.5,1149.45,1122.65,1142.75,1141.55,1169.75,"2024-12-20T14:00:00.000Z",9.92,75.51,22.25,11.53,"BVHP","BVHP Foundation"
"282","DPANQ2934","APQ6QPGM",37.765992,-122.399273,704.95,79.11,625.47,700,684.74,707.42,724.79,739.95,"2024-12-20T15:00:00.000Z",10.85,75.95,24.66,9.25,"Potrero Hill","Air District Reference Site"
"283","DVCKP7679","AW7V74JH",37.725156,-122.394156,1546.3,35.45,1510.45,1554.1,1526.85,1553.45,1561.2,1588.8,"2024-12-20T15:00:00.000Z",10.15,75.07,23.02,11.99,"BVHP","BVHP Foundation"
"284","DPANQ2934","APQ6QPGM",37.765992,-122.399273,1084.75,28.5,1056.05,801.35,829.15,1110.4,962.45,917,"2024-12-20T16:00:00.000Z",11.7,73.78,25.06,9,"Potrero Hill","Air District Reference Site"
"285","DVCKP7679","AW7V74JH",37.725156,-122.394156,2133.58,5.63,2127.84,1833.47,1799.26,2129.47,1920.58,1990.47,"2024-12-20T16:00:00.000Z",11.38,72.69,25.66,12.07,"BVHP","BVHP Foundation"
"286","DPANQ2934","APQ6QPGM",37.765992,-122.399273,757.15,104.25,652.65,774.5,696.85,629.85,756.4,901.45,"2024-12-20T17:00:00.000Z",13.43,68.96,23.9,9.48,"Potrero Hill","Air District Reference Site"
"287","DVCKP7679","AW7V74JH",37.725156,-122.394156,773.85,9.6,764.15,656,591.65,855.3,685.1,785.8,"2024-12-20T17:00:00.000Z",13.74,67.15,24.02,9.89,"BVHP","BVHP Foundation"
"288","DPANQ2934","APQ6QPGM",37.765992,-122.399273,908.75,83.2,825.2,879.9,826.55,994.6,940.75,1023.7,"2024-12-20T18:00:00.000Z",14.79,64.44,20.84,9.35,"Potrero Hill","Air District Reference Site"
"289","DVCKP7679","AW7V74JH",37.725156,-122.394156,1975.95,14.15,1961.6,1942.1,1954.1,2053.5,2026.9,1880.55,"2024-12-20T18:00:00.000Z",13.8,66.5,22.86,8.89,"BVHP","BVHP Foundation"
"290","DPANQ2934","APQ6QPGM",37.765992,-122.399273,571.82,118.82,452.29,668.24,617.59,581.35,632.82,673.71,"2024-12-20T19:00:00.000Z",15.46,61.43,21.73,8.67,"Potrero Hill","Air District Reference Site"
"291","DVCKP7679","AW7V74JH",37.725156,-122.394156,2218.75,82.95,2135.25,2162.15,2153.45,2137.5,2208.1,2153.9,"2024-12-20T19:00:00.000Z",13.93,66.54,25.73,8.85,"BVHP","BVHP Foundation"
"292","DPANQ2934","APQ6QPGM",37.765992,-122.399273,745.5,71.2,673.7,715.5,683.85,717.35,714.4,799.3,"2024-12-20T20:00:00.000Z",16.25,59.76,25.28,8.84,"Potrero Hill","Air District Reference Site"
"293","DVCKP7679","AW7V74JH",37.725156,-122.394156,838.6,0,838.6,644.05,611.9,833.35,670.45,812.45,"2024-12-20T20:00:00.000Z",15.68,60.62,24.14,9.45,"BVHP","BVHP Foundation"
"294","DPANQ2934","APQ6QPGM",37.765992,-122.399273,740.15,55.25,684.3,766.95,767.4,752.15,790.55,707.95,"2024-12-20T21:00:00.000Z",16.07,60.33,27.73,8.4,"Potrero Hill","Air District Reference Site"
"295","DVCKP7679","AW7V74JH",37.725156,-122.394156,782.56,6.67,775.67,677.39,650.28,759.22,707.22,673.67,"2024-12-20T21:00:00.000Z",16.01,59.8,27.74,7.96,"BVHP","BVHP Foundation"
"296","DPANQ2934","APQ6QPGM",37.765992,-122.399273,934.35,67.35,866.35,980.3,958.55,944.75,981.05,1043.6,"2024-12-20T22:00:00.000Z",16.24,59.71,26.17,9.63,"Potrero Hill","Air District Reference Site"
"297","DVCKP7679","AW7V74JH",37.725156,-122.394156,1051.2,0,1051.2,922.2,919.6,1043.55,988.2,908.05,"2024-12-20T22:00:00.000Z",16.05,59.99,27,8.86,"BVHP","BVHP Foundation"
"298","DPANQ2934","APQ6QPGM",37.765992,-122.399273,1063.15,109.85,952.95,1080.85,1059.05,1032.35,1094.25,1117.05,"2024-12-20T23:00:00.000Z",16.37,60.26,26.18,10.79,"Potrero Hill","Air District Reference Site"
"299","DVCKP7679","AW7V74JH",37.725156,-122.394156,928.8,6.15,922.55,863.9,868,915.75,893.35,824.5,"2024-12-20T23:00:00.000Z",16.06,60.2,25.65,8.53,"BVHP","BVHP Foundation"
"300","DPANQ2934","APQ6QPGM",37.765992,-122.399273,963.1,152.1,810.1,1108.6,1112.95,1012.1,1092.85,1007.65,"2024-12-21T00:00:00.000Z",15.48,62.75,25.06,13.88,"Potrero Hill","Air District Reference Site"
"301","DVCKP7679","AW7V74JH",37.725156,-122.394156,918.65,57.15,860.8,963,956.2,915.95,956.7,876.05,"2024-12-21T00:00:00.000Z",15.31,62.76,25.61,10.4,"BVHP","BVHP Foundation"
"302","DPANQ2934","APQ6QPGM",37.765992,-122.399273,1177.4,123.45,1053.05,1245.75,1272.95,1166.05,1250.4,1183.3,"2024-12-21T01:00:00.000Z",14.36,66.12,24.41,15.6,"Potrero Hill","Air District Reference Site"
"303","DVCKP7679","AW7V74JH",37.725156,-122.394156,1359.22,61.22,1297.28,1379.67,1386.39,1329.17,1394.5,1357.39,"2024-12-21T01:00:00.000Z",14.28,65.73,26.02,12.62,"BVHP","BVHP Foundation"
"304","DPANQ2934","APQ6QPGM",37.765992,-122.399273,916.55,101,814.7,982.9,1007.05,918.05,992.95,975.7,"2024-12-21T02:00:00.000Z",13.73,68.12,23.62,14.07,"Potrero Hill","Air District Reference Site"
"305","DVCKP7679","AW7V74JH",37.725156,-122.394156,1365.15,46.25,1318.15,1389.45,1389.7,1393.1,1391.45,1406,"2024-12-21T02:00:00.000Z",13.8,67.02,25.63,13.15,"BVHP","BVHP Foundation"
"306","DPANQ2934","APQ6QPGM",37.765992,-122.399273,998.71,84.29,913.59,1066.65,1056.35,1015.71,1053.65,1140.41,"2024-12-21T03:00:00.000Z",13.72,69.59,23.61,14.61,"Potrero Hill","Air District Reference Site"
"307","DVCKP7679","AW7V74JH",37.725156,-122.394156,1420.5,56.7,1363.05,1466.95,1417,1409.65,1439.1,1541.5,"2024-12-21T03:00:00.000Z",13.92,67.26,25.34,12.29,"BVHP","BVHP Foundation"
"308","DPANQ2934","APQ6QPGM",37.765992,-122.399273,957.89,112,845.16,1016.84,991.26,972.53,1028.58,1029.89,"2024-12-21T04:00:00.000Z",13.72,71.04,21.88,14.08,"Potrero Hill","Air District Reference Site"
"309","DVCKP7679","AW7V74JH",37.725156,-122.394156,1076.55,49.1,1026.8,1130.85,1111.55,1109.05,1136,1122.85,"2024-12-21T04:00:00.000Z",13.76,69.15,23.18,11.85,"BVHP","BVHP Foundation"
"310","DPANQ2934","APQ6QPGM",37.765992,-122.399273,873.35,110.4,762.15,963.45,948.45,875.4,920.3,946.3,"2024-12-21T05:00:00.000Z",13.51,71.57,20.54,12.29,"Potrero Hill","Air District Reference Site"
"311","DVCKP7679","AW7V74JH",37.725156,-122.394156,1207.5,54.45,1152.6,1209.45,1218.8,1201.6,1252.15,1174.95,"2024-12-21T05:00:00.000Z",13.44,70.51,21.26,11.33,"BVHP","BVHP Foundation"
"312","DPANQ2934","APQ6QPGM",37.765992,-122.399273,1046,129.7,915.5,1155.2,1136.1,1066.65,1157.55,1168.95,"2024-12-21T06:00:00.000Z",13.37,72.41,20.85,13.22,"Potrero Hill","Air District Reference Site"
"313","DVCKP7679","AW7V74JH",37.725156,-122.394156,1196.45,33.95,1162,1168.85,1170.8,1157.4,1181.9,1167.7,"2024-12-21T06:00:00.000Z",13.14,71.7,21.57,11.64,"BVHP","BVHP Foundation"
"314","DPANQ2934","APQ6QPGM",37.765992,-122.399273,1444.7,146.85,1297,1564.8,1556.45,1454,1575.3,1557.25,"2024-12-21T07:00:00.000Z",12.98,73.73,21.11,15.4,"Potrero Hill","Air District Reference Site"
"315","DVCKP7679","AW7V74JH",37.725156,-122.394156,1249.1,37.9,1210.65,1236.75,1236.05,1235.2,1251.1,1226.4,"2024-12-21T07:00:00.000Z",12.84,72.62,21.83,10.75,"BVHP","BVHP Foundation"
"316","DPANQ2934","APQ6QPGM",37.765992,-122.399273,1526.75,132.7,1393.35,1637.3,1613.1,1546.05,1644.8,1658.25,"2024-12-21T08:00:00.000Z",13.27,73.94,22.47,14.49,"Potrero Hill","Air District Reference Site"
"317","DVCKP7679","AW7V74JH",37.725156,-122.394156,1311.45,16.25,1294.95,1266.3,1245.35,1311.75,1280.2,1291.45,"2024-12-21T08:00:00.000Z",12.99,73.15,22.1,11.14,"BVHP","BVHP Foundation"
"318","DPANQ2934","APQ6QPGM",37.765992,-122.399273,1445,135.85,1308.25,1556.05,1505.5,1453.3,1536.85,1555.65,"2024-12-21T09:00:00.000Z",13.03,74.35,22.33,14.19,"Potrero Hill","Air District Reference Site"
"319","DVCKP7679","AW7V74JH",37.725156,-122.394156,1253.75,28.3,1225,1240.4,1228.8,1261.5,1256.35,1270.8,"2024-12-21T09:00:00.000Z",12.91,73.36,22.59,10.44,"BVHP","BVHP Foundation"
"320","DPANQ2934","APQ6QPGM",37.765992,-122.399273,1383.8,171.3,1211.6,1521.1,1499.1,1356.75,1495.5,1567.3,"2024-12-21T10:00:00.000Z",12.87,74.88,22.69,12.57,"Potrero Hill","Air District Reference Site"
"321","DVCKP7679","AW7V74JH",37.725156,-122.394156,1300.68,26,1274.26,1284.42,1273.11,1311,1289.11,1324.16,"2024-12-21T10:00:00.000Z",12.89,73.65,22.85,10.4,"BVHP","BVHP Foundation"
"322","DPANQ2934","APQ6QPGM",37.765992,-122.399273,1618.74,230.42,1387.37,1785.63,1787.95,1595.21,1758.95,1828.21,"2024-12-21T11:00:00.000Z",12.68,74.96,23.73,12.18,"Potrero Hill","Air District Reference Site"
"323","DVCKP7679","AW7V74JH",37.725156,-122.394156,2024.55,59.05,1964.9,2050.55,2054.9,2052.8,2095.7,1993.25,"2024-12-21T11:00:00.000Z",12.61,74.45,24.06,10.04,"BVHP","BVHP Foundation"
"324","DPANQ2934","APQ6QPGM",37.765992,-122.399273,1338.2,166.8,1170.6,1469.4,1483.35,1327.15,1452.8,1482.15,"2024-12-21T12:00:00.000Z",12.46,76.09,22.92,13.07,"Potrero Hill","Air District Reference Site"
"325","DVCKP7679","AW7V74JH",37.725156,-122.394156,1175.84,28.58,1146.89,1189.53,1169.95,1193.79,1202.74,1256.53,"2024-12-21T12:00:00.000Z",12.76,75.07,22.16,12.62,"BVHP","BVHP Foundation"
"326","DPANQ2934","APQ6QPGM",37.765992,-122.399273,808,19.85,787.65,730.1,693.45,801.95,765,818,"2024-12-21T13:00:00.000Z",13.11,75.92,14.19,11.24,"Potrero Hill","Air District Reference Site"
"327","DVCKP7679","AW7V74JH",37.725156,-122.394156,701.35,9.55,691.6,616.8,609.95,672.45,650.2,681.5,"2024-12-21T13:00:00.000Z",13.37,74.56,13.7,9.63,"BVHP","BVHP Foundation"
"328","DPANQ2934","APQ6QPGM",37.765992,-122.399273,619.5,108.05,510.6,704.6,648.05,619.85,696.7,795.35,"2024-12-21T14:00:00.000Z",14.09,73.11,12.98,12.73,"Potrero Hill","Air District Reference Site"
"329","DVCKP7679","AW7V74JH",37.725156,-122.394156,566.2,19.6,546.3,492.7,477.15,539.75,538.5,591.8,"2024-12-21T14:00:00.000Z",14.15,73.19,10.9,9.71,"BVHP","BVHP Foundation"
"330","DPANQ2934","APQ6QPGM",37.765992,-122.399273,486.25,85.65,400.05,528.25,478.55,500.6,512.95,527.7,"2024-12-21T15:00:00.000Z",14.39,75.52,8.89,12.87,"Potrero Hill","Air District Reference Site"
"331","DVCKP7679","AW7V74JH",37.725156,-122.394156,2350.12,10.82,2339.18,1250.65,1288.53,1461.18,1386.76,1174.35,"2024-12-21T15:00:00.000Z",14.64,73.38,9.79,9.04,"BVHP","BVHP Foundation"
"332","DPANQ2934","APQ6QPGM",37.765992,-122.399273,345.2,20.2,324.85,322.5,334.95,340.75,355.25,309.7,"2024-12-21T16:00:00.000Z",14.91,74.87,4.66,9.27,"Potrero Hill","Air District Reference Site"
"333","DVCKP7679","AW7V74JH",37.725156,-122.394156,462.1,-15.4,477.55,307.4,290.9,459.8,345.7,337.9,"2024-12-21T16:00:00.000Z",15.13,72.77,4.84,8.7,"BVHP","BVHP Foundation"
"334","DPANQ2934","APQ6QPGM",37.765992,-122.399273,421.2,16.55,404.35,380.75,346.6,412.9,383.65,386.55,"2024-12-21T17:00:00.000Z",15.36,76.18,4.7,10.97,"Potrero Hill","Air District Reference Site"
"335","DVCKP7679","AW7V74JH",37.725156,-122.394156,154.9,-7.2,162.2,37.15,51.85,166.05,54.85,97.8,"2024-12-21T17:00:00.000Z",15.89,74.1,4.57,9.4,"BVHP","BVHP Foundation"
"336","DPANQ2934","APQ6QPGM",37.765992,-122.399273,296.15,56.5,239.15,310,337.65,326.6,316.45,306.7,"2024-12-21T18:00:00.000Z",15.4,76.18,4.85,9.12,"Potrero Hill","Air District Reference Site"
"337","DVCKP7679","AW7V74JH",37.725156,-122.394156,308.4,24.45,283.55,307.65,295.6,320.1,305.25,285.3,"2024-12-21T18:00:00.000Z",16.05,72.99,4.63,8.52,"BVHP","BVHP Foundation"
"338","DPANQ2934","APQ6QPGM",37.765992,-122.399273,559.65,19.1,540.5,413.6,453.85,568.4,517.65,452.5,"2024-12-21T19:00:00.000Z",15.76,76.69,4.07,10.53,"Potrero Hill","Air District Reference Site"
"339","DVCKP7679","AW7V74JH",37.725156,-122.394156,202.35,-1.2,203.45,155.4,163.6,232.2,196.8,154.55,"2024-12-21T19:00:00.000Z",16.01,74.37,3.9,8.11,"BVHP","BVHP Foundation"
"340","DPANQ2934","APQ6QPGM",37.765992,-122.399273,-3,-4.3,1.35,-163.45,-203.6,-84.65,-157.8,-41.05,"2024-12-21T20:00:00.000Z",17.18,73.05,3.37,7.98,"Potrero Hill","Air District Reference Site"
"341","DVCKP7679","AW7V74JH",37.725156,-122.394156,61.55,-33.75,95.65,-88.15,-87.6,17.3,-50.65,10.35,"2024-12-21T20:00:00.000Z",16.7,72.22,3.21,8.29,"BVHP","BVHP Foundation"
"342","DPANQ2934","APQ6QPGM",37.765992,-122.399273,225.9,24.4,201.3,282.95,285.55,243.2,298.4,196.8,"2024-12-21T21:00:00.000Z",17.13,68.26,4.19,8.23,"Potrero Hill","Air District Reference Site"
"343","DVCKP7679","AW7V74JH",37.725156,-122.394156,102.55,-0.15,102.65,79.9,75.45,87.9,77,76.35,"2024-12-21T21:00:00.000Z",16.82,68.51,3.9,8.43,"BVHP","BVHP Foundation"
"344","DPANQ2934","APQ6QPGM",37.765992,-122.399273,549.05,27.55,521.1,511.6,510.35,550.15,564.25,437.35,"2024-12-21T22:00:00.000Z",16.92,71.51,5.82,9.05,"Potrero Hill","Air District Reference Site"
"345","DVCKP7679","AW7V74JH",37.725156,-122.394156,1463.05,8.9,1454,1541.1,1594.55,1839.7,1695.65,1376.85,"2024-12-21T22:00:00.000Z",17.07,69.91,5.56,10.02,"BVHP","BVHP Foundation"
"346","DPANQ2934","APQ6QPGM",37.765992,-122.399273,313.1,64.15,248.4,375.1,367.7,315.55,362.7,331.05,"2024-12-21T23:00:00.000Z",16.64,76.06,4.84,10.95,"Potrero Hill","Air District Reference Site"
"347","DVCKP7679","AW7V74JH",37.725156,-122.394156,745.4,10.25,735.05,414.25,408.05,452.9,431.2,403.7,"2024-12-21T23:00:00.000Z",17.19,73.17,4.32,10.1,"BVHP","BVHP Foundation"
"348","DPANQ2934","APQ6QPGM",37.765992,-122.399273,572.35,116.25,455.45,664.7,651.6,571.2,640.3,598.6,"2024-12-22T00:00:00.000Z",16.2,76.73,5.76,14.06,"Potrero Hill","Air District Reference Site"
"349","DVCKP7679","AW7V74JH",37.725156,-122.394156,382.26,90,291.42,419.05,454.84,349.89,437.58,400.68,"2024-12-22T00:00:00.000Z",16.5,75.33,6.41,12.05,"BVHP","BVHP Foundation"
"350","DPANQ2934","APQ6QPGM",37.765992,-122.399273,420.1,118.25,301.2,518.75,524.6,389.45,494.15,473.45,"2024-12-22T01:00:00.000Z",15.89,77.63,5.91,13.99,"Potrero Hill","Air District Reference Site"
"351","DVCKP7679","AW7V74JH",37.725156,-122.394156,558.22,57.61,499.83,593.94,627.22,559.06,581.78,589,"2024-12-22T01:00:00.000Z",15.76,76.71,7.21,15.49,"BVHP","BVHP Foundation"
"352","DPANQ2934","APQ6QPGM",37.765992,-122.399273,398.35,63.4,334.15,428.15,445.55,430.5,436.45,494.15,"2024-12-22T02:00:00.000Z",15.71,78.06,7.8,11.14,"Potrero Hill","Air District Reference Site"
"353","DVCKP7679","AW7V74JH",37.725156,-122.394156,675.45,74.3,600.3,726.3,696.45,657.2,698.15,784,"2024-12-22T02:00:00.000Z",15.79,77.3,10.25,16.03,"BVHP","BVHP Foundation"
"354","DPANQ2934","APQ6QPGM",37.765992,-122.399273,458,73.5,383.8,519.1,505.4,462.6,518.8,556.4,"2024-12-22T03:00:00.000Z",15.67,78.46,9.72,11.07,"Potrero Hill","Air District Reference Site"
"355","DVCKP7679","AW7V74JH",37.725156,-122.394156,645.68,47.37,597.68,673.16,657.74,645.63,658.21,713.95,"2024-12-22T03:00:00.000Z",15.7,77.59,10.16,13.09,"BVHP","BVHP Foundation"
"356","DPANQ2934","APQ6QPGM",37.765992,-122.399273,657.7,143.85,512.95,778.25,757.05,633.4,750.15,823.3,"2024-12-22T04:00:00.000Z",15.67,78.3,11.13,14.11,"Potrero Hill","Air District Reference Site"
"357","DVCKP7679","AW7V74JH",37.725156,-122.394156,573.81,43.48,529.71,575.57,567.19,580.9,563.19,671.48,"2024-12-22T04:00:00.000Z",15.77,77.23,9.82,11.93,"BVHP","BVHP Foundation"
"358","DPANQ2934","APQ6QPGM",37.765992,-122.399273,645.75,114,530.75,724.5,718.75,636,785.25,728.75,"2024-12-22T05:00:00.000Z",15.56,77.89,12.6,12.85,"Potrero Hill","Air District Reference Site"
"359","DVCKP7679","AW7V74JH",37.725156,-122.394156,325.67,89.67,235,491.33,333.67,376,390,370,"2024-12-22T05:00:00.000Z",15.68,76.43,12.69,11.09,"BVHP","BVHP Foundation"
"360","DPANQ2934","APQ6QPGM",37.765992,-122.399273,653.33,49.44,603.22,690.22,728.33,656.44,735.11,752.78,"2024-12-22T06:00:00.000Z",15.16,79.7,14.26,14.72,"Potrero Hill","Air District Reference Site"
"361","DVCKP7679","AW7V74JH",37.725156,-122.394156,612.38,24.25,587.62,603.38,556.75,613.75,605.12,617.62,"2024-12-22T06:00:00.000Z",15.01,78.68,13.23,11.81,"BVHP","BVHP Foundation"
